id,eblocal_id,dawa_id,change,geo_change,name,type,zip,population,longitude,latitude,municipality_id,municipality_name,created_at,updated_at
7535,10560,12337669-a859-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Nygård,by,6940,9,8.38253537,56.05770434,760,Ringkøbing-Skjern,2022-04-03 17:47:40,2022-04-06 09:47:17
7536,10556,12337669-a869-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Hanning,by,6900,136,8.50364737,56.01745857,760,Ringkøbing-Skjern,2022-04-03 17:47:40,2022-04-06 09:47:17
7537,10556,12337669-a872-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Vester Rabjerg,by,6900,14,8.42013442,56.01728882,760,Ringkøbing-Skjern,2022-04-03 17:47:40,2022-04-06 09:47:17
7538,10556,12337669-a875-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Rækker Mølle,by,6900,360,8.53192296,56.02322394,760,Ringkøbing-Skjern,2022-04-03 17:47:40,2022-04-06 09:47:17
7539,10556,12337669-a879-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Nørre Årup,by,6900,14,8.50991969,56.00518544,760,Ringkøbing-Skjern,2022-04-03 17:47:40,2022-04-06 09:47:17
7540,10561,12337669-a88c-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Velling,by,6950,264,8.3134161,56.05224185,760,Ringkøbing-Skjern,2022-04-03 17:47:40,2022-04-06 09:47:17
7541,10566,12337669-a898-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Stadil Mølleby,by,6980,10,8.19533344,56.19479045,760,Ringkøbing-Skjern,2022-04-03 17:47:40,2022-04-06 09:47:18
7542,10502,12337669-b417-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Gammelby,by,6600,64,9.09036759,55.51399459,575,Vejen,2022-04-03 17:47:40,2022-04-06 09:57:14
7543,10561,12337669-a8a2-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Hee,by,6950,521,8.28398043,56.14445412,760,Ringkøbing-Skjern,2022-04-03 17:47:40,2022-04-06 09:47:17
7544,10566,12337669-a8ae-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Tim,by,6980,876,8.30301516,56.19558498,760,Ringkøbing-Skjern,2022-04-03 17:47:40,2022-04-06 09:47:18
7545,10561,12337669-a8b3-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Esbogårde,by,6950,5,8.20237428,56.10570063,760,Ringkøbing-Skjern,2022-04-03 17:47:40,2022-04-06 09:47:17
7546,10561,12337669-a8ba-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Kloster,by,6950,604,8.17852691,56.12869593,760,Ringkøbing-Skjern,2022-04-03 17:47:40,2022-04-06 09:47:17
7547,10561,12337669-a8c7-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Lybæk Mose,by,6950,10,8.30392683,56.12428179,760,Ringkøbing-Skjern,2022-04-03 17:47:40,2022-04-06 09:47:17
7548,10561,12337669-a8c9-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,No,by,6950,252,8.31988596,56.11138271,760,Ringkøbing-Skjern,2022-04-03 17:47:40,2022-04-06 09:47:17
7549,10566,12337669-a8ce-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Stadil Kirkeby,by,6980,23,8.21739974,56.18887745,760,Ringkøbing-Skjern,2022-04-03 17:47:40,2022-04-06 09:47:18
7550,10644,12337669-a8e1-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Resenstad,by,7600,295,8.5367046,56.51624787,671,Struer,2022-04-03 17:47:40,2022-04-06 09:58:12
7551,10632,12337669-a8e2-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Hvam Mejeriby,by,7500,234,8.7311331,56.40857091,661,Holstebro,2022-04-03 17:47:40,2022-04-06 09:48:30
7552,10672,12337669-a8f9-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Håsum,by,7860,74,8.84929551,56.57783628,779,Skive,2022-04-03 17:47:40,2022-04-06 09:59:13
7553,10666,12337669-a917-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Ejsing,by,7830,320,8.78787616,56.52219211,661,Holstebro,2022-04-03 17:47:40,2022-04-06 09:48:30
7554,10644,12337669-a8ea-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Bremdal,by,7600,1688,8.58453591,56.50828499,671,Struer,2022-04-03 17:47:40,2022-04-06 09:58:12
7555,10672,12337669-a8fc-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Lem,by,7860,489,8.78481358,56.59275756,779,Skive,2022-04-03 17:47:40,2022-04-06 09:59:13
7556,10672,12337669-a8ff-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Ramsing,by,7860,333,8.83975191,56.59563818,779,Skive,2022-04-03 17:47:40,2022-04-06 09:59:13
7557,10672,12337669-a900-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Vejby,by,7860,52,8.80196512,56.61033194,779,Skive,2022-04-03 17:47:40,2022-04-06 09:59:13
7558,10672,12337669-a90e-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Rettrup,by,7860,62,8.89471535,56.57023646,779,Skive,2022-04-03 17:47:40,2022-04-06 09:59:14
7559,10666,12337669-a915-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Egebjerg,by,7830,59,8.80661663,56.53803274,661,Holstebro,2022-04-03 17:47:40,2022-04-06 09:48:30
7560,10672,12337669-a908-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Hvidbjerg,by,7860,350,8.93605099,56.56871012,779,Skive,2022-04-03 17:47:40,2022-04-06 09:59:13
7561,10639,12337669-a968-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Sønder Hjerm,by,7560,24,8.66106412,56.41674767,671,Struer,2022-04-03 17:47:40,2022-04-06 09:58:12
7562,10666,12337669-a950-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Sevel,by,7830,482,8.86942764,56.45750121,661,Holstebro,2022-04-03 17:47:40,2022-04-06 09:48:30
7563,10662,12337669-a956-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Trandum Kirkegårde,by,7800,6,8.97484321,56.46017319,661,Holstebro,2022-04-03 17:47:40,2022-04-06 09:48:31
7564,10639,12337669-a96c-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Hjerm,by,7560,1101,8.63372274,56.43809875,671,Struer,2022-04-03 17:47:40,2022-04-06 09:58:12
7565,10632,12337669-a96d-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Hvam,by,7500,23,8.70388046,56.42007697,661,Holstebro,2022-04-03 17:47:40,2022-04-06 09:48:30
7566,10639,12337669-a96e-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Kvium,by,7560,6,8.68373202,56.4368164,671,Struer,2022-04-03 17:47:40,2022-04-06 09:58:12
7567,10568,12337669-aadd-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Neder Torup,by,6990,6,8.18509163,56.31978624,661,Holstebro,2022-04-03 17:47:40,2022-04-06 09:48:31
7568,10644,12337669-a97f-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Vejrum Kirkeby,by,7600,88,8.58701705,56.44853472,671,Struer,2022-04-03 17:47:40,2022-04-06 09:58:12
7569,10644,12337669-a981-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Ølby,by,7600,61,8.54858354,56.47214943,671,Struer,2022-04-03 17:47:40,2022-04-06 09:58:12
7570,10666,12337669-a98a-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Tindskov,by,7830,5,8.73850801,56.44649005,661,Holstebro,2022-04-03 17:47:40,2022-04-06 09:48:30
7571,10666,12337669-a985-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Handbjerg,by,7830,228,8.71290176,56.47384569,661,Holstebro,2022-04-03 17:47:40,2022-04-06 09:48:30
7572,10667,12337669-a985-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Handbjerg,by,7830,228,8.71290176,56.47384569,671,Struer,2022-04-03 17:47:40,2022-04-06 09:58:12
7573,10632,12337669-a987-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Hvam Gårde,by,7500,6,8.71704563,56.41334382,661,Holstebro,2022-04-03 17:47:40,2022-04-06 09:48:30
7574,10644,12337669-a98e-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Bredalsgård,by,7600,10,8.57027873,56.54507851,671,Struer,2022-04-03 17:47:40,2022-04-06 09:58:12
7575,10661,12337669-a993-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Oddesund Nord,by,7790,37,8.54442898,56.58281021,671,Struer,2022-04-03 17:47:40,2022-04-06 09:58:12
7576,10644,12337669-a994-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Oddesund Syd,by,7600,16,8.56490767,56.57090451,671,Struer,2022-04-03 17:47:40,2022-04-06 09:58:12
7577,10672,12337669-a997-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Brodal,by,7860,21,8.76040155,56.59964371,779,Skive,2022-04-03 17:47:40,2022-04-06 09:59:13
7578,10672,12337669-a998-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Gyldendal,by,7860,19,8.7129573,56.58081234,779,Skive,2022-04-03 17:47:40,2022-04-06 09:59:13
7579,10672,12337669-a99f-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Lihme,by,7860,275,8.73273408,56.59977157,779,Skive,2022-04-03 17:47:40,2022-04-06 09:59:13
7580,10644,12337669-a9a5-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Humlum,by,7600,804,8.54779133,56.54101676,671,Struer,2022-04-03 17:47:40,2022-04-06 09:58:12
7581,10632,12337669-a9b6-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Skave,by,7500,487,8.80098279,56.39062959,661,Holstebro,2022-04-03 17:47:40,2022-04-06 09:48:30
7582,10666,12337669-a9bb-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Bjergby,by,7830,66,8.95566448,56.40169344,661,Holstebro,2022-04-03 17:47:40,2022-04-06 09:48:30
7583,10634,12337669-a9be-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Feldborg,by,7540,559,8.9269494,56.32938395,657,Herning,2022-04-03 17:47:40,2022-04-06 09:58:00
7584,10634,12337669-a9cc-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Øster Vistorp,by,7540,24,8.99421416,56.31498035,657,Herning,2022-04-03 17:47:40,2022-04-06 09:58:00
7585,10666,12337669-a9c1-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Herrup,by,7830,260,8.9193665,56.40777044,661,Holstebro,2022-04-03 17:47:40,2022-04-06 09:48:30
7586,10632,12337669-a9c2-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Hogager,by,7500,132,8.85398285,56.37002663,661,Holstebro,2022-04-03 17:47:40,2022-04-06 09:48:30
7587,10630,12337669-a9c7-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Hodsager,by,7490,398,8.85925487,56.31421252,657,Herning,2022-04-03 17:47:40,2022-04-06 09:58:00
7588,10630,12337669-a9d9-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Ljørring,by,7490,58,8.80318335,56.2442927,657,Herning,2022-04-03 17:47:40,2022-04-06 09:58:00
7589,10614,12337669-a9da-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Sinding,by,7400,261,8.85169278,56.21357101,657,Herning,2022-04-03 17:47:40,2022-04-06 09:57:59
7590,10631,12337669-aa05-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Vind,by,7500,214,8.56673125,56.25783721,657,Herning,2022-04-03 17:47:40,2022-04-06 09:58:00
7591,10637,12337669-aa00-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Sørvad,by,7550,1117,8.64841603,56.262592,657,Herning,2022-04-03 17:47:40,2022-04-06 09:58:00
7592,10568,12337669-aa9f-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Staby,by,6990,199,8.24109424,56.26565437,661,Holstebro,2022-04-03 17:47:40,2022-04-06 09:48:31
7593,10632,12337669-aa3d-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Tvis,by,7500,1309,8.70861755,56.32193413,661,Holstebro,2022-04-03 17:47:40,2022-04-06 09:48:30
7594,10640,12337669-aa59-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Bur,by,7570,223,8.42811234,56.36712668,661,Holstebro,2022-04-03 17:47:40,2022-04-06 09:48:31
7595,10568,12337669-aa44-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Ulfborg,by,6990,1995,8.31650761,56.27284065,661,Holstebro,2022-04-03 17:47:40,2022-04-06 09:48:30
7596,10648,12337669-aa53-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Møborg,by,7660,54,8.34791192,56.3901954,665,Lemvig,2022-04-03 17:47:40,2022-04-06 09:58:04
7597,10640,12337669-aa55-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Vemb,by,7570,1292,8.33906987,56.34493554,661,Holstebro,2022-04-03 17:47:40,2022-04-06 09:48:31
7598,10648,12337669-aa57-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Østerby,by,7660,11,8.35719809,56.39636848,665,Lemvig,2022-04-03 17:47:40,2022-04-06 09:58:04
7599,10632,12337669-aa6d-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Idom,by,7500,394,8.4875897,56.34083127,661,Holstebro,2022-04-03 17:47:40,2022-04-06 09:48:30
7600,10568,12337669-aa83-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Herredstoft,by,6990,5,8.2209976,56.2778154,661,Holstebro,2022-04-03 17:47:40,2022-04-06 09:48:31
7601,10568,12337669-aa89-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Høtbjerg,by,6990,4,8.25779649,56.26922959,661,Holstebro,2022-04-03 17:47:40,2022-04-06 09:48:31
7602,10568,12337669-aa84-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Husby,by,6990,100,8.17796426,56.27983363,661,Holstebro,2022-04-03 17:47:40,2022-04-06 09:48:30
7603,10566,12337669-aa9b-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Mejlby,by,6980,15,8.18671452,56.21280723,760,Ringkøbing-Skjern,2022-04-03 17:47:40,2022-04-06 09:47:18
7604,10570,12337669-aaa3-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Tarp Gårde,by,6990,6,8.19072129,56.22827053,760,Ringkøbing-Skjern,2022-04-03 17:47:40,2022-04-06 09:47:18
7605,10570,12337669-aaa6-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Vedersø Kær,by,6990,11,8.23623739,56.23273976,760,Ringkøbing-Skjern,2022-04-03 17:47:40,2022-04-06 09:47:18
7606,10568,12337669-aad1-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Nørre Fjand,by,6990,32,8.15167008,56.32740636,661,Holstebro,2022-04-03 17:47:40,2022-04-06 09:48:31
7607,10568,12337669-aac2-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Thorsminde,by,6990,331,8.1222957,56.3742453,661,Holstebro,2022-04-03 17:47:40,2022-04-06 09:48:30
7609,10645,12337669-ab2b-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Yderstræde,by,7620,6,8.20159958,56.48509,665,Lemvig,2022-04-03 17:47:40,2022-04-06 09:58:05
7610,10568,12337669-aad8-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Sønder Nissum,by,6990,198,8.18843778,56.30698671,661,Holstebro,2022-04-03 17:47:40,2022-04-06 09:48:30
7611,10648,12337669-ab45-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Brandborg,by,7660,22,8.25962535,56.42459636,665,Lemvig,2022-04-03 17:47:40,2022-04-06 09:58:04
7612,10645,12337669-aaf3-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Surkær,by,7620,7,8.45554394,56.55283998,665,Lemvig,2022-04-03 17:47:40,2022-04-06 09:58:05
7613,10645,12337669-aaf9-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Fabjerg,by,7620,142,8.37975792,56.52644301,665,Lemvig,2022-04-03 17:47:40,2022-04-06 09:58:05
7614,10645,12337669-ab03-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Bredal,by,7620,6,8.48144053,56.52878029,665,Lemvig,2022-04-03 17:47:40,2022-04-06 09:58:05
7615,10645,12337669-ab06-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Gudum,by,7620,187,8.45911841,56.52070425,665,Lemvig,2022-04-03 17:47:40,2022-04-06 09:58:05
7616,10644,12337669-ab08-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Kokholm,by,7600,6,8.48910064,56.53666584,671,Struer,2022-04-03 17:47:40,2022-04-06 09:58:12
7617,10644,12337669-ab09-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Makholm,by,7600,5,8.53430283,56.52638156,671,Struer,2022-04-03 17:47:40,2022-04-06 09:58:12
7618,10645,12337669-ab0d-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Vium,by,7620,21,8.44505152,56.5318699,665,Lemvig,2022-04-03 17:47:40,2022-04-06 09:58:05
7619,10647,12337669-ab33-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Galsgård,by,7650,1,8.21137025,56.44771059,665,Lemvig,2022-04-03 17:47:40,2022-04-06 09:58:04
7620,10648,12337669-ab14-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Nørmark,by,7660,14,8.36229155,56.42942938,665,Lemvig,2022-04-03 17:47:40,2022-04-06 09:58:04
7621,10644,12337669-ab16-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Asp,by,7600,348,8.51148172,56.4327164,671,Struer,2022-04-03 17:47:40,2022-04-06 09:58:12
7622,10644,12337669-ab1b-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Linde,by,7600,391,8.49047631,56.41893206,671,Struer,2022-04-03 17:47:40,2022-04-06 09:58:12
7623,10645,12337669-ab1f-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Fjaltring,by,7620,111,8.13939838,56.47377459,665,Lemvig,2022-04-03 17:47:40,2022-04-06 09:58:05
7624,10645,12337669-ab25-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Ramme,by,7620,407,8.21006789,56.49114501,665,Lemvig,2022-04-03 17:47:40,2022-04-06 09:58:04
7625,10645,12337669-ab2f-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Lomborg,by,7620,339,8.27093689,56.50171906,665,Lemvig,2022-04-03 17:47:40,2022-04-06 09:58:04
7626,10647,12337669-ab31-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Bøvlingbjerg,by,7650,500,8.20138091,56.43527463,665,Lemvig,2022-04-03 17:47:40,2022-04-06 09:58:04
7627,10648,12337669-ab3d-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Bækmarksbro,by,7660,519,8.30825739,56.41806532,665,Lemvig,2022-04-03 17:47:40,2022-04-06 09:58:04
7628,10647,12337669-ab3e-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Fåre,by,7650,56,8.2630005,56.45338788,665,Lemvig,2022-04-03 17:47:40,2022-04-06 09:58:04
7629,10645,12337669-ab50-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Klinkby,by,7620,467,8.22784376,56.55605474,665,Lemvig,2022-04-03 17:47:40,2022-04-06 09:58:04
7630,10645,12337669-ab59-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Strande,by,7620,29,8.16128428,56.56598085,665,Lemvig,2022-04-03 17:47:40,2022-04-06 09:58:05
7631,10645,12337669-ab5a-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Vandborg,by,7620,32,8.17474638,56.54629775,665,Lemvig,2022-04-03 17:47:40,2022-04-06 09:58:05
7632,10645,12337669-ab5d-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Balleby,by,7620,20,8.24511339,56.54863743,665,Lemvig,2022-04-03 17:47:40,2022-04-06 09:58:04
7633,10645,12337669-ab6b-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Tørring,by,7620,11,8.2603685,56.56816857,665,Lemvig,2022-04-03 17:47:40,2022-04-06 09:58:05
7634,10645,12337669-ab6d-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Bonnet,by,7620,173,8.22286754,56.52187067,665,Lemvig,2022-04-03 17:47:40,2022-04-06 09:58:05
7635,10645,12337669-ab70-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Ferring,by,7620,43,8.12315097,56.5270481,665,Lemvig,2022-04-03 17:47:40,2022-04-06 09:58:05
7636,10652,12337669-ab85-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Vang,by,7700,79,8.50910295,56.98704447,787,Thisted,2022-04-03 17:47:40,2022-04-06 09:59:22
7637,10676,12337669-ab7d-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Dragstrup,by,7950,96,8.67028727,56.82604668,773,Morsø,2022-04-03 17:47:40,2022-04-06 09:55:54
7638,10661,12337669-ab83-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Hvidbjerg,by,7790,1089,8.52958304,56.64873135,671,Struer,2022-04-03 17:47:40,2022-04-06 09:58:12
7639,10652,12337669-ab87-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Hundborg,by,7700,451,8.50704698,56.9264162,787,Thisted,2022-04-03 17:47:40,2022-04-06 09:59:22
7640,10652,12337669-ab98-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Hovsør,by,7700,22,8.8319553,56.99546314,787,Thisted,2022-04-03 17:47:40,2022-04-06 09:59:22
7641,10656,12337669-ab88-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2020-01-30T22:28:21.279Z,Snedsted,by,7752,1182,8.52415792,56.89161565,787,Thisted,2022-04-03 17:47:40,2022-04-06 09:59:22
7642,10656,12337669-abd1-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Tøttrup,by,7752,9,8.53926109,56.8425607,787,Thisted,2022-04-03 17:47:40,2022-04-06 09:59:22
7643,10673,12337669-ac39-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Neder Hjerk,by,7870,15,8.90258959,56.6914368,779,Skive,2022-04-03 17:47:40,2022-04-06 09:59:14
7644,10656,12337669-ab8d-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Koldby,by,7752,734,8.52445984,56.84584782,787,Thisted,2022-04-03 17:47:40,2022-04-06 09:59:22
7645,10675,12337669-ab8e-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Ejerslev,by,7900,82,8.905376,56.92234364,773,Morsø,2022-04-03 17:47:40,2022-04-06 09:55:53
7646,10676,12337669-ab90-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Erslev,by,7950,360,8.7480413,56.83065393,773,Morsø,2022-04-03 17:47:40,2022-04-06 09:55:54
7647,10652,12337669-ab93-6b98-e053-d480220a5a3f,2021-09-23T22:56:04.674Z,2018-09-19T16:01:57.739Z,Hov,by,7700,6,8.80216648,56.99447885,787,Thisted,2022-04-03 17:47:40,2022-04-06 09:59:22
